transaction_id,store_name,sales_channel,product_category,units_sold,unit_price,discount_applied,campaign_id,campaign_channel,marketing_spend,campaign_exposure_status,customer_id,customer_segment,inventory_level,stockout_flag,revenue
6912,Port  Plaza,App,Men,1,60,40,CAMP-A,Email,100,Clicked,CUST_2378,One-time,Overstocked,No,60
998,Port  Plaza,App,Men,1,20,40,CAMP-A,Email,100,Clicked,CUST_549,One-time,Understocked,Yes,14
1277,Port  Plaza,App,Men,1,40,40,CAMP-A,Email,50,Seen,CUST_608,One-time,Optimal,Yes,28
2258,Port  Plaza,App,Men,2,60,40,CAMP-B,Paid Ads,200,Seen,CUST_1427,One-time,Understocked,No,84
2488,Port  Plaza,App,Shoes,4,20,40,CAMP-B,Social,400,Seen,CUST_2354,One-time,Overstocked,Yes,80
6369,Port  Plaza,App,Women,3,40,40,CAMP-B,Paid Ads,200,Clicked,CUST_922,One-time,Overstocked,Yes,96
4299,Port  Plaza,App,Men,1,40,40,CAMP-B,Paid Ads,50,Clicked,CUST_232,One-time,Overstocked,Yes,40
2959,Port  Plaza,App,Women,2,80,40,CAMP-B,Paid Ads,100,Seen,CUST_871,One-time,Overstocked,No,160
2844,Port  Plaza,App,Accessories,1,20,40,CAMP-A,Social,200,Seen,CUST_1839,One-time,Understocked,Yes,20
2267,Port  Plaza,App,Shoes,1,40,40,CAMP-A,Social,50,Seen,CUST_1921,One-time,Optimal,Yes,40
6669,Port  Plaza,App,Men,3,20,40,CAMP-C,Paid Ads,200,Seen,CUST_1710,One-time,Optimal,Yes,60
4195,Port  Plaza,App,Women,4,40,40,CAMP-C,Email,200,Seen,CUST_1242,One-time,Optimal,Yes,128
236,Port  Plaza,App,Accessories,1,40,40,CAMP-D,Social,50,Seen,CUST_1933,One-time,Understocked,Yes,32
316,Port  Plaza,App,Men,1,60,40,CAMP-D,Influencer,100,Seen,CUST_495,One-time,Overstocked,Yes,60
3351,Port  Plaza,App,Men,3,40,40,CAMP-D,Paid Ads,50,Clicked,CUST_1451,One-time,Optimal,No,84
5652,Port  Plaza,App,Men,1,60,40,CAMP-D,Influencer,200,Clicked,CUST_1481,One-time,Optimal,Yes,48
5463,Port  Plaza,App,Accessories,1,40,40,CAMP-A,Paid Ads,200,Clicked,CUST_1778,One-time,Optimal,No,40
6824,Port  Plaza,App,Accessories,1,40,40,CAMP-A,Influencer,400,Seen,CUST_1646,One-time,Optimal,Yes,40
5547,Port  Plaza,App,Men,1,40,40,CAMP-A,Influencer,50,Seen,CUST_655,One-time,Understocked,Yes,32
6744,Port  Plaza,App,Men,2,20,40,CAMP-A,Paid Ads,50,Seen,CUST_1251,One-time,Understocked,Yes,32
1063,Port  Plaza,App,Women,1,120,40,CAMP-A,Social,50,Seen,CUST_1874,One-time,Understocked,Yes,120
1933,Port  Plaza,App,Women,2,20,40,CAMP-A,Paid Ads,100,Seen,CUST_555,One-time,Understocked,Yes,40
311,Port  Plaza,In-store,Accessories,3,40,40,CAMP-A,Social,50,Seen,CUST_667,One-time,Understocked,Yes,96
6965,Port  Plaza,In-store,Kids,2,80,40,CAMP-A,Email,200,Seen,CUST_646,One-time,Overstocked,Yes,160
3838,Port  Plaza,In-store,Men,3,20,40,CAMP-A,Paid Ads,200,Seen,CUST_1947,One-time,Understocked,Yes,60
3866,Port  Plaza,In-store,Men,4,80,40,CAMP-A,Paid Ads,400,Clicked,CUST_1151,One-time,Optimal,Yes,320
6910,Port  Plaza,In-store,Men,3,60,40,CAMP-A,Paid Ads,200,Seen,CUST_2484,One-time,Understocked,No,180
4561,Port  Plaza,In-store,Shoes,3,40,40,CAMP-A,Email,100,Converted,CUST_841,One-time,Optimal,Yes,84
491,Port  Plaza,In-store,Women,3,40,40,CAMP-A,Paid Ads,50,Seen,CUST_180,One-time,Optimal,Yes,96
1005,Port  Plaza,In-store,Women,1,40,40,CAMP-A,Paid Ads,100,Seen,CUST_671,One-time,Overstocked,Yes,40
330,Port  Plaza,In-store,Men,1,40,40,CAMP-A,Paid Ads,100,Clicked,CUST_1355,One-time,Overstocked,Yes,40
4197,Port  Plaza,In-store,Men,4,60,40,CAMP-A,Paid Ads,100,Seen,CUST_492,One-time,Understocked,Yes,240
3905,Port  Plaza,In-store,Women,2,120,40,CAMP-A,Paid Ads,50,Seen,CUST_333,One-time,Overstocked,Yes,192
5889,Port  Plaza,In-store,Women,1,20,40,CAMP-A,Influencer,100,Clicked,CUST_443,One-time,Understocked,Yes,16
2014,Port  Plaza,In-store,Accessories,4,60,40,CAMP-A,Paid Ads,400,Seen,CUST_55,One-time,Overstocked,Yes,192
2390,Port  Plaza,In-store,Accessories,1,20,40,CAMP-A,Influencer,400,Seen,CUST_2008,One-time,Optimal,No,20
6881,Port  Plaza,In-store,Accessories,1,60,40,CAMP-A,Paid Ads,100,Seen,CUST_2486,One-time,Overstocked,Yes,60
768,Port  Plaza,In-store,Kids,1,20,40,CAMP-A,Social,50,Seen,CUST_1623,One-time,Understocked,Yes,20
5047,Port  Plaza,In-store,Men,1,40,40,CAMP-A,Email,50,Seen,CUST_1327,One-time,Overstocked,Yes,40
5955,Port  Plaza,In-store,Men,3,60,40,CAMP-A,Paid Ads,400,Seen,CUST_385,One-time,Overstocked,Yes,144
4987,Port  Plaza,In-store,Shoes,1,120,40,CAMP-A,Paid Ads,200,Seen,CUST_1268,One-time,Overstocked,Yes,96
5450,Port  Plaza,In-store,Shoes,2,40,40,CAMP-A,Email,50,Seen,CUST_1055,One-time,Understocked,Yes,64
1255,Port  Plaza,In-store,Women,1,60,40,CAMP-A,Paid Ads,50,Seen,CUST_2281,One-time,Understocked,No,48
1295,Port  Plaza,In-store,Women,3,60,40,CAMP-A,Email,200,Seen,CUST_1527,One-time,Overstocked,No,144
1419,Port  Plaza,In-store,Women,2,120,40,CAMP-A,Paid Ads,100,Seen,CUST_2314,One-time,Overstocked,No,192
5638,Port  Plaza,In-store,Women,1,20,40,CAMP-A,Paid Ads,100,Seen,CUST_1766,One-time,Optimal,Yes,16
4292,Port  Plaza,In-store,Men,4,80,40,CAMP-B,Paid Ads,100,Converted,CUST_2277,One-time,Understocked,No,256
5566,Port  Plaza,In-store,Men,1,40,40,CAMP-B,Influencer,50,Seen,CUST_33,One-time,Understocked,No,32
4505,Port  Plaza,In-store,Shoes,1,20,40,CAMP-B,Paid Ads,100,Seen,CUST_582,One-time,Understocked,Yes,20
1259,Port  Plaza,In-store,Women,1,40,40,CAMP-B,Paid Ads,50,Seen,CUST_1197,One-time,Understocked,No,32
2068,Port  Plaza,In-store,Men,4,40,40,CAMP-B,Paid Ads,50,Clicked,CUST_786,One-time,Optimal,Yes,128
3618,Port  Plaza,In-store,Men,2,80,40,CAMP-B,Social,200,Converted,CUST_871,One-time,Understocked,No,160
3439,Port  Plaza,In-store,Women,1,40,40,CAMP-B,Influencer,50,Seen,CUST_2352,One-time,Overstocked,Yes,40
4519,Port  Plaza,In-store,Women,4,40,40,CAMP-B,Paid Ads,200,Seen,CUST_332,One-time,Understocked,Yes,160
4643,Port  Plaza,In-store,Women,4,40,40,CAMP-B,Email,400,Clicked,CUST_1068,One-time,Understocked,Yes,160
6175,Port  Plaza,In-store,Women,1,20,40,CAMP-B,Influencer,50,Clicked,CUST_1521,One-time,Optimal,Yes,20
6591,Port  Plaza,In-store,Women,3,40,40,CAMP-B,Influencer,200,Clicked,CUST_668,One-time,Optimal,Yes,84
3914,Port  Plaza,In-store,Kids,1,40,40,CAMP-A,Email,50,Seen,CUST_1908,One-time,Optimal,Yes,40
326,Port  Plaza,In-store,Men,1,40,40,CAMP-A,Email,50,Seen,CUST_454,One-time,Overstocked,Yes,40
584,Port  Plaza,In-store,Men,1,40,40,CAMP-A,Paid Ads,200,Seen,CUST_2134,One-time,Optimal,Yes,40
1949,Port  Plaza,In-store,Men,2,80,40,CAMP-A,Email,400,Converted,CUST_1161,One-time,Optimal,Yes,112
1026,Port  Plaza,In-store,Men,3,20,40,CAMP-A,Paid Ads,50,Converted,CUST_1037,One-time,Overstocked,No,60
4585,Port  Plaza,In-store,Accessories,2,60,40,CAMP-C,Social,50,Seen,CUST_538,One-time,Understocked,Yes,120
6543,Port  Plaza,In-store,Accessories,1,40,40,CAMP-C,Paid Ads,100,Seen,CUST_346,One-time,Understocked,Yes,40
4162,Port  Plaza,In-store,Men,2,80,40,CAMP-C,Paid Ads,50,Seen,CUST_75,One-time,Overstocked,Yes,160
4317,Port  Plaza,In-store,Men,1,40,40,CAMP-C,Social,50,Seen,CUST_1672,One-time,Understocked,Yes,40
5539,Port  Plaza,In-store,Men,3,60,40,CAMP-C,Influencer,50,Seen,CUST_869,One-time,Optimal,No,126
633,Port  Plaza,In-store,Women,1,120,40,CAMP-C,Influencer,200,Seen,CUST_1006,One-time,Understocked,No,120
2261,Port  Plaza,In-store,Women,1,40,40,CAMP-C,Social,200,Seen,CUST_1141,One-time,Overstocked,Yes,32
5694,Port  Plaza,In-store,Women,1,40,40,CAMP-C,Influencer,50,Seen,CUST_2368,One-time,Optimal,Yes,40
5819,Port  Plaza,In-store,Women,1,20,40,CAMP-C,Paid Ads,100,Seen,CUST_1415,One-time,Overstocked,Yes,20
827,Port  Plaza,In-store,Women,2,60,40,CAMP-D,Influencer,200,Seen,CUST_1224,One-time,Overstocked,No,120
1914,Port  Plaza,In-store,Women,2,120,40,CAMP-D,Email,100,Clicked,CUST_560,One-time,Optimal,No,192
2385,Port  Plaza,In-store,Women,1,80,40,CAMP-D,Paid Ads,200,Clicked,CUST_1762,One-time,Understocked,Yes,80
3622,Port  Plaza,In-store,Women,1,80,40,CAMP-D,Paid Ads,50,Seen,CUST_1588,One-time,Optimal,Yes,56
4922,Port  Plaza,In-store,Women,1,20,40,CAMP-D,Email,100,Converted,CUST_722,One-time,Overstocked,Yes,16
6783,Port  Plaza,In-store,Women,1,120,40,CAMP-D,Social,50,Seen,CUST_1684,One-time,Understocked,No,120
1733,Port  Plaza,In-store,Kids,1,60,40,CAMP-A,Email,400,Clicked,CUST_125,One-time,Optimal,Yes,48
3875,Port  Plaza,In-store,Men,2,20,40,CAMP-A,Paid Ads,50,Seen,CUST_1081,One-time,Understocked,Yes,40
2582,Port  Plaza,In-store,Women,1,20,40,CAMP-A,Paid Ads,200,Seen,CUST_2413,One-time,Optimal,No,16
2804,Port  Plaza,In-store,Women,2,20,40,CAMP-A,Social,200,Converted,CUST_2343,One-time,Understocked,Yes,40
6665,Port  Plaza,In-store,Accessories,2,60,40,CAMP-E,Influencer,400,Seen,CUST_18,One-time,Understocked,Yes,96
6986,Port  Plaza,In-store,Accessories,1,60,40,CAMP-E,Email,200,Seen,CUST_2392,One-time,Optimal,Yes,60
2007,Port  Plaza,In-store,Men,1,40,40,CAMP-E,Social,50,Seen,CUST_671,One-time,Understocked,Yes,40
3628,Port  Plaza,In-store,Men,1,40,40,CAMP-E,Paid Ads,100,Clicked,CUST_2094,One-time,Optimal,Yes,40
5870,Port  Plaza,In-store,Men,1,40,40,CAMP-E,Paid Ads,50,Seen,CUST_1890,One-time,Optimal,No,32
489,Port  Plaza,In-store,Women,2,20,40,CAMP-E,Social,50,Seen,CUST_1529,One-time,Overstocked,No,32
4145,Port  Plaza,In-store,Kids,1,20,40,CAMP-A,Paid Ads,50,Clicked,CUST_1364,One-time,Overstocked,No,14
6160,Port  Plaza,In-store,Kids,1,60,40,CAMP-A,Influencer,50,Seen,CUST_2463,One-time,Overstocked,Yes,60
6224, City Store,In-store,Men,3,20,40,CAMP-A,Paid Ads,200,Seen,CUST_575,One-time,Understocked,Yes,60
1850, City Store,In-store,Women,1,40,40,CAMP-A,Paid Ads,400,Seen,CUST_348,One-time,Overstocked,Yes,40
852, City Store,In-store,Kids,1,120,40,CAMP-A,Paid Ads,100,Converted,CUST_898,One-time,Optimal,Yes,120
718, City Store,In-store,Men,4,80,40,CAMP-A,Paid Ads,100,Clicked,CUST_107,One-time,Optimal,Yes,224
282, City Store,In-store,Men,3,80,40,CAMP-A,Paid Ads,200,Converted,CUST_1993,One-time,Optimal,Yes,192
757, City Store,In-store,Men,1,60,40,CAMP-A,Email,50,Converted,CUST_2279,One-time,Optimal,Yes,60
1273, City Store,In-store,Women,4,40,40,CAMP-A,Paid Ads,200,Seen,CUST_152,One-time,Optimal,Yes,160
1406, City Store,In-store,Women,1,80,40,CAMP-A,Paid Ads,200,Seen,CUST_545,One-time,Understocked,Yes,80
2771, City Store,In-store,Women,1,80,40,CAMP-A,Influencer,200,Seen,CUST_1963,One-time,Optimal,Yes,80
4493, City Store,In-store,Women,1,80,40,CAMP-A,Paid Ads,50,Seen,CUST_1747,One-time,Overstocked,Yes,56
4542, City Store,In-store,Shoes,2,40,40,CAMP-A,Paid Ads,400,Seen,CUST_1981,One-time,Overstocked,Yes,80
1209, City Store,In-store,Women,1,20,40,CAMP-A,Email,50,Seen,CUST_842,One-time,Understocked,Yes,20
1533, City Store,In-store,Women,2,120,40,CAMP-A,Paid Ads,100,Seen,CUST_757,One-time,Understocked,Yes,240
1550, City Store,In-store,Women,1,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_612,One-time,Understocked,Yes,32
1725, City Store,In-store,Women,3,20,40,CAMP-A,Paid Ads,100,Seen,CUST_336,One-time,Understocked,Yes,48
2608, City Store,In-store,Women,3,120,40,CAMP-A,Influencer,200,Seen,CUST_742,One-time,Understocked,Yes,360
4532, City Store,In-store,Women,1,20,40,CAMP-A,Email,100,Converted,CUST_381,One-time,Understocked,Yes,20
4853, City Store,In-store,Women,4,120,40,CAMP-A,Social,400,Seen,CUST_1485,One-time,Overstocked,Yes,480
5396, City Store,In-store,Women,1,20,40,CAMP-A,Social,100,Converted,CUST_1428,One-time,Overstocked,Yes,20
128, City Store,In-store,Accessories,1,40,40,CAMP-B,Paid Ads,100,Seen,CUST_870,One-time,Understocked,No,40
4056, City Store,In-store,Men,3,60,40,CAMP-B,Influencer,100,Seen,CUST_1816,One-time,Optimal,Yes,144
4453, City Store,In-store,Men,1,80,40,CAMP-B,Influencer,50,Clicked,CUST_2101,One-time,Understocked,Yes,80
6102, City Store,In-store,Women,1,80,40,CAMP-B,Influencer,200,Seen,CUST_1623,One-time,Optimal,Yes,80
1489, City Store,In-store,Men,4,60,40,CAMP-B,Paid Ads,400,Seen,CUST_639,One-time,Optimal,No,192
6233, City Store,In-store,Men,2,60,40,CAMP-B,Social,400,Converted,CUST_2368,One-time,Overstocked,No,120
2521, City Store,In-store,Shoes,1,20,40,CAMP-B,Influencer,50,Seen,CUST_1944,One-time,Overstocked,Yes,16
2438, City Store,In-store,Kids,1,20,40,CAMP-A,Influencer,200,Seen,CUST_1814,One-time,Optimal,Yes,20
5631, City Store,In-store,Kids,4,60,40,CAMP-A,Paid Ads,50,Clicked,CUST_1519,One-time,Overstocked,No,240
5129, City Store,In-store,Men,2,60,40,CAMP-A,Paid Ads,200,Seen,CUST_1818,One-time,Understocked,Yes,120
1502, City Store,In-store,Women,2,40,40,CAMP-A,Email,200,Seen,CUST_1808,One-time,Understocked,No,80
3583, City Store,Online,Women,1,20,40,CAMP-A,Email,100,Converted,CUST_596,One-time,Understocked,Yes,16
4469, City Store,Online,Women,2,40,40,CAMP-A,Influencer,100,Seen,CUST_1372,One-time,Understocked,No,56
4362, City Store,Online,Women,1,60,40,CAMP-C,Email,50,Seen,CUST_1614,One-time,Optimal,No,60
1470, City Store,Online,Accessories,4,20,40,CAMP-D,Influencer,200,Seen,CUST_1451,One-time,Optimal,Yes,80
4735, City Store,Online,Accessories,4,60,40,CAMP-D,Paid Ads,50,Seen,CUST_779,One-time,Understocked,No,168
281, City Store,Online,Men,3,60,40,CAMP-D,Social,400,Seen,CUST_703,One-time,Understocked,Yes,180
2863, City Store,Online,Men,3,80,40,CAMP-D,Email,100,Seen,CUST_1337,One-time,Understocked,No,240
6593, City Store,Online,Men,2,120,40,CAMP-D,Email,50,Converted,CUST_780,One-time,Optimal,Yes,240
5051, City Store,Online,Shoes,2,80,40,CAMP-D,Email,100,Converted,CUST_1549,One-time,Understocked,Yes,160
1107, City Store,Online,Women,4,20,40,CAMP-D,Influencer,100,Clicked,CUST_2193,One-time,Overstocked,Yes,64
4745, City Store,Online,Accessories,1,40,40,CAMP-A,Paid Ads,100,Clicked,CUST_348,One-time,Understocked,Yes,28
548, City Store,Online,Men,2,80,40,CAMP-A,Paid Ads,100,Clicked,CUST_1527,One-time,Understocked,No,160
614, City Store,Online,Men,2,40,40,CAMP-A,Email,100,Seen,CUST_2040,One-time,Understocked,Yes,80
1837, City Store,Online,Men,1,60,40,CAMP-A,Paid Ads,100,Seen,CUST_444,One-time,Understocked,No,60
5157, City Store,Online,Men,1,20,40,CAMP-A,Influencer,200,Converted,CUST_1693,One-time,Optimal,Yes,14
4098, City Store,Online,Women,2,20,40,CAMP-A,Paid Ads,50,Clicked,CUST_269,One-time,Overstocked,Yes,40
148, City Store,Online,Accessories,1,120,40,CAMP-E,Paid Ads,200,Converted,CUST_820,One-time,Optimal,No,120
1732, City Store,Online,Accessories,1,40,40,CAMP-E,Influencer,400,Seen,CUST_2146,One-time,Understocked,No,32
3476, City Store,Online,Men,4,40,40,CAMP-E,Paid Ads,400,Converted,CUST_2003,One-time,Understocked,Yes,160
6120, City Store,Online,Men,1,20,40,CAMP-E,Paid Ads,50,Seen,CUST_2414,One-time,Understocked,Yes,20
373, City Store,Online,Men,1,20,40,CAMP-E,Influencer,50,Seen,CUST_627,One-time,Understocked,Yes,20
5407, City Store,Online,Women,1,20,40,CAMP-E,Paid Ads,50,Seen,CUST_1710,One-time,Overstocked,Yes,16
3509, Central Mall,App,Men,4,40,40,CAMP-A,Influencer,100,Clicked,CUST_295,One-time,Understocked,Yes,160
3710, Central Mall,App,Men,1,40,40,CAMP-A,Email,200,Clicked,CUST_1666,One-time,Overstocked,No,32
5019, Central Mall,App,Men,1,120,40,CAMP-A,Influencer,50,Seen,CUST_1353,One-time,Understocked,Yes,120
2723, Central Mall,App,Shoes,2,40,40,CAMP-A,Paid Ads,100,Seen,CUST_1285,One-time,Optimal,Yes,64
5358, Central Mall,App,Shoes,1,40,40,CAMP-A,Social,100,Seen,CUST_1777,One-time,Overstocked,Yes,40
2580, Central Mall,App,Women,1,20,40,CAMP-A,Influencer,100,Clicked,CUST_40,One-time,Understocked,Yes,16
3812, Central Mall,App,Women,1,20,40,CAMP-A,Paid Ads,100,Seen,CUST_863,One-time,Overstocked,No,20
5171, Central Mall,App,Women,2,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_399,One-time,Optimal,Yes,80
5662, Central Mall,App,Women,1,20,40,CAMP-A,Influencer,200,Converted,CUST_353,One-time,Optimal,Yes,16
6998, Central Mall,App,Women,4,60,40,CAMP-A,Influencer,400,Seen,CUST_1596,One-time,Optimal,No,192
4210, Central Mall,App,Accessories,2,120,40,CAMP-A,Paid Ads,50,Converted,CUST_1982,One-time,Optimal,No,240
5834, Central Mall,App,Accessories,1,20,40,CAMP-A,Paid Ads,50,Seen,CUST_610,One-time,Overstocked,Yes,20
4911, Central Mall,App,Kids,1,40,40,CAMP-A,Social,50,Seen,CUST_1863,One-time,Understocked,Yes,28
2027, Central Mall,App,Men,3,20,40,CAMP-A,Email,200,Seen,CUST_241,One-time,Understocked,No,60
4559, Central Mall,App,Men,1,20,40,CAMP-A,Social,50,Seen,CUST_1095,One-time,Optimal,Yes,20
6716, Central Mall,App,Men,1,60,40,CAMP-A,Paid Ads,50,Seen,CUST_533,One-time,Understocked,Yes,48
1252, Central Mall,App,Men,2,40,40,CAMP-A,Influencer,50,Converted,CUST_1662,One-time,Understocked,Yes,80
6696, Central Mall,App,Shoes,3,40,40,CAMP-A,Influencer,100,Seen,CUST_1743,One-time,Overstocked,Yes,120
1292, Central Mall,App,Women,1,60,40,CAMP-A,Social,200,Seen,CUST_1273,One-time,Optimal,No,48
4031, Central Mall,App,Women,3,20,40,CAMP-A,Social,200,Clicked,CUST_1050,One-time,Overstocked,Yes,60
4118, Central Mall,App,Women,1,60,40,CAMP-A,Paid Ads,50,Seen,CUST_919,One-time,Optimal,Yes,42
4793, Central Mall,App,Women,4,60,40,CAMP-A,Influencer,50,Seen,CUST_118,One-time,Optimal,No,240
5808, Central Mall,App,Women,2,40,40,CAMP-A,Paid Ads,100,Seen,CUST_784,One-time,Optimal,Yes,80
6451, Central Mall,App,Women,2,40,40,CAMP-A,Social,50,Seen,CUST_694,One-time,Understocked,Yes,64
2110, Central Mall,App,Accessories,4,40,40,CAMP-A,Influencer,50,Clicked,CUST_248,One-time,Understocked,Yes,128
1249, Central Mall,App,Men,2,60,40,CAMP-A,Influencer,100,Clicked,CUST_1665,One-time,Optimal,Yes,84
2367, Central Mall,App,Men,1,40,40,CAMP-A,Social,100,Seen,CUST_1371,One-time,Understocked,No,40
2570, Central Mall,App,Men,4,60,40,CAMP-A,Paid Ads,100,Clicked,CUST_965,One-time,Optimal,Yes,240
3789, Central Mall,App,Men,1,20,40,CAMP-A,Paid Ads,100,Seen,CUST_1112,One-time,Overstocked,Yes,20
4247, Central Mall,App,Men,1,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_664,One-time,Understocked,Yes,32
1984, Central Mall,App,Shoes,1,60,40,CAMP-A,Email,200,Seen,CUST_669,One-time,Optimal,Yes,42
5695, Central Mall,App,Shoes,1,40,40,CAMP-A,Paid Ads,100,Clicked,CUST_1046,One-time,Understocked,Yes,40
391, Central Mall,App,Women,1,40,40,CAMP-A,Paid Ads,200,Seen,CUST_1547,One-time,Understocked,Yes,28
3267, Central Mall,App,Women,1,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_305,One-time,Understocked,No,32
3322, Central Mall,App,Women,4,40,40,CAMP-A,Social,100,Seen,CUST_71,One-time,Understocked,Yes,160
3871, Central Mall,App,Women,4,20,40,CAMP-A,Social,200,Seen,CUST_550,One-time,Overstocked,No,64
4436, Central Mall,App,Women,1,60,40,CAMP-A,Paid Ads,400,Seen,CUST_1111,One-time,Understocked,Yes,48
4576, Central Mall,App,Women,1,60,40,CAMP-A,Paid Ads,400,Converted,CUST_934,One-time,Optimal,Yes,60
2473, Central Mall,App,Accessories,3,20,40,CAMP-B,Social,100,Seen,CUST_2246,One-time,Optimal,Yes,48
4385, Central Mall,App,Accessories,1,80,40,CAMP-B,Paid Ads,200,Seen,CUST_1592,One-time,Optimal,Yes,64
4610, Central Mall,App,Accessories,1,40,40,CAMP-B,Influencer,100,Seen,CUST_264,One-time,Overstocked,Yes,40
1813, Central Mall,App,Men,1,60,40,CAMP-B,Paid Ads,100,Seen,CUST_250,One-time,Understocked,Yes,48
2524, Central Mall,App,Men,2,20,40,CAMP-B,Social,200,Seen,CUST_447,One-time,Understocked,No,40
3331, Central Mall,App,Men,1,40,40,CAMP-B,Social,50,Seen,CUST_796,One-time,Understocked,Yes,40
4147, Central Mall,App,Men,1,60,40,CAMP-B,Social,100,Seen,CUST_1458,One-time,Understocked,Yes,48
5554, Central Mall,App,Men,4,120,40,CAMP-B,Social,50,Clicked,CUST_632,One-time,Overstocked,No,480
6331, Central Mall,App,Men,1,20,40,CAMP-B,Email,50,Seen,CUST_37,One-time,Optimal,No,20
2147, Central Mall,App,Shoes,4,40,40,CAMP-B,Influencer,50,Seen,CUST_1929,One-time,Overstocked,Yes,112
6035, Central Mall,App,Shoes,1,40,40,CAMP-B,Influencer,50,Seen,CUST_927,One-time,Understocked,Yes,40
3023, Central Mall,App,Women,1,60,40,CAMP-B,Paid Ads,50,Seen,CUST_2119,One-time,Optimal,Yes,48
4567, Central Mall,App,Women,1,20,40,CAMP-B,Paid Ads,50,Seen,CUST_1627,One-time,Overstocked,Yes,20
5066, Central Mall,App,Women,2,60,40,CAMP-B,Paid Ads,50,Seen,CUST_355,One-time,Overstocked,No,84
5275, Central Mall,App,Women,2,40,40,CAMP-B,Paid Ads,400,Seen,CUST_2153,One-time,Overstocked,No,64
5726, Central Mall,App,Women,2,120,40,CAMP-B,Paid Ads,100,Seen,CUST_1079,One-time,Understocked,Yes,192
2039, Central Mall,App,Accessories,2,20,40,CAMP-B,Paid Ads,100,Clicked,CUST_472,One-time,Overstocked,Yes,40
3100, Central Mall,App,Accessories,1,40,40,CAMP-B,Paid Ads,50,Seen,CUST_1634,One-time,Overstocked,Yes,32
6294, Central Mall,App,Accessories,1,40,40,CAMP-B,Paid Ads,50,Seen,CUST_121,One-time,Understocked,No,40
6956, Central Mall,App,Kids,1,20,40,CAMP-B,Influencer,400,Seen,CUST_434,One-time,Understocked,Yes,16
2421, Central Mall,App,Men,2,40,40,CAMP-B,Influencer,100,Clicked,CUST_1276,One-time,Optimal,Yes,56
3651, Central Mall,App,Men,1,20,40,CAMP-B,Influencer,200,Seen,CUST_2308,One-time,Overstocked,Yes,16
1646, Central Mall,App,Women,2,20,40,CAMP-B,Paid Ads,400,Seen,CUST_1230,One-time,Optimal,Yes,40
4719, Central Mall,App,Women,1,20,40,CAMP-B,Influencer,50,Clicked,CUST_1589,One-time,Understocked,No,20
1442, Central Mall,App,Accessories,1,20,40,CAMP-A,Email,200,Clicked,CUST_1723,One-time,Understocked,Yes,20
6376, Central Mall,App,Accessories,2,80,40,CAMP-A,Paid Ads,400,Seen,CUST_715,One-time,Understocked,No,160
36, Central Mall,App,Men,2,20,40,CAMP-A,Email,100,Seen,CUST_237,One-time,Understocked,No,40
428, Central Mall,App,Men,2,80,40,CAMP-A,Paid Ads,200,Seen,CUST_346,One-time,Optimal,No,160
947, Central Mall,App,Men,2,40,40,CAMP-A,Paid Ads,200,Seen,CUST_201,One-time,Optimal,Yes,64
2453, Central Mall,App,Men,2,40,40,CAMP-A,Influencer,100,Clicked,CUST_906,One-time,Overstocked,Yes,56
3083, Central Mall,App,Men,2,40,40,CAMP-A,Paid Ads,200,Converted,CUST_1576,One-time,Understocked,Yes,64
3841, Central Mall,App,Men,2,60,40,CAMP-A,Paid Ads,50,Seen,CUST_271,One-time,Understocked,Yes,96
5338, Central Mall,App,Men,1,80,40,CAMP-A,Paid Ads,200,Seen,CUST_1086,One-time,Overstocked,Yes,80
588, Central Mall,App,Men,2,60,40,CAMP-A,Email,100,Converted,CUST_1247,One-time,Overstocked,Yes,120
6185, Central Mall,App,Shoes,2,60,40,CAMP-A,Social,50,Seen,CUST_2263,One-time,Overstocked,Yes,96
820, Central Mall,App,Women,4,20,40,CAMP-A,Paid Ads,100,Seen,CUST_492,One-time,Optimal,Yes,80
888, Central Mall,App,Women,3,40,40,CAMP-A,Social,50,Clicked,CUST_159,One-time,Understocked,Yes,84
3606, Central Mall,App,Women,2,80,40,CAMP-A,Email,50,Seen,CUST_1125,One-time,Understocked,Yes,160
6373, Central Mall,App,Women,3,60,0,CAMP-A,Email,50,Converted,CUST_1458,One-time,Optimal,Yes,144
1067, Central Mall,App,Accessories,1,40,0,CAMP-C,Influencer,100,Seen,CUST_1589,One-time,Overstocked,Yes,40
2103, Central Mall,App,Accessories,1,120,0,CAMP-C,Social,50,Clicked,CUST_105,One-time,Understocked,Yes,120
2713, Central Mall,App,Accessories,1,40,0,CAMP-C,Paid Ads,400,Converted,CUST_2249,One-time,Overstocked,No,40
